// Created with X3 Editor 2 (2.0.15.0)
// Plugin T File Editor (1.1.13.0)
47;80;
180;180;0;0;0;62;7391;0;1;0;0;0;1;-100000;0;0;SS_WARE_DUMMY30;
180;180;0;0;0;0;16281;3;1;25;10;1;1;-100;1053;0;SS_WARE_ESCAPEPOD;
180;180;0;0;0;0;16303;3;1;25;10;1;1;-100;1053;0;SS_WARE_JD_COMPONENTS;
28;99;0;0;0;33;16931;2;50;50;50;1;50;-100;1041;0;SS_WARE_DUMMY31;
28;165;0;0;0;33;16951;3;500;13;7;1;380;333;1044;0;SS_WARE_DUMMY32;
27;169;0;0;0;33;16961;4;550;13;7;2;430;3333;1027;0;SS_WARE_DUMMY33;
180;180;0;0;0;33;9999;0;1;0;0;0;1;-100000;0;0;SS_WARE_DUMMY34;
180;180;0;0;0;33;9999;0;1;0;0;0;1;-100000;0;0;SS_WARE_DUMMY35;
180;180;0;0;0;33;9999;0;1;0;0;0;1;-100000;0;0;SS_WARE_DUMMY36;
180;180;0;0;0;33;9999;0;1;0;0;0;1;-100000;0;0;SS_WARE_DUMMY37;
180;180;0;0;0;33;9999;0;1;0;0;0;1;-100000;0;0;SS_WARE_DUMMY38;
180;180;0;0;0;33;9999;0;1;0;0;0;1;-100000;0;0;SS_WARE_DUMMY39;
180;180;0;0;0;33;9999;0;1;0;0;0;1;-100000;0;0;SS_WARE_DUMMY40;
180;180;0;0;0;33;9999;0;1;0;0;0;1;-100000;0;0;SS_WARE_DUMMY41;
180;180;0;0;0;33;9999;0;1;0;0;0;1;-100000;0;0;SS_WARE_DUMMY42;
180;180;0;0;0;33;9999;0;1;0;0;0;1;-100000;0;0;SS_WARE_DUMMY43;
180;180;0;0;0;33;9999;0;1;0;0;0;1;-100000;0;0;SS_WARE_DUMMY44;
180;180;0;0;0;33;9999;0;1;0;0;0;1;-100000;0;0;SS_WARE_DUMMY45;
