// Created with X3 Editor 2 (2.0.15.0)
// Plugin T File Editor (1.1.13.0)
51;162;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_RILE_M6;
0;0;0;0;0;0;0;4512;343;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_UPDO_M6;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_FRONT_M6;
0;0;0;0;0;0;0;4512;123;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_REAR_M6;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_RILE_M6;
0;0;0;0;0;0;0;4512;59;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_UPDO_M6;
0;0;0;0;0;0;0;4512;363;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_X_REAR_M6;
0;0;0;0;0;0;0;4512;267;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_X_RILE_M6;
0;0;0;0;0;0;0;4512;123;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_X_UPDO_M6;
0;0;0;0;0;0;0;4512;15;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_REAR_M3;
0;0;0;0;0;0;0;4512;139;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_REAR_M3;
0;0;0;0;0;0;0;4512;-2147483648;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_K_REAR_M3;
0;0;0;0;0;0;0;4512;35;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_REAR_M3;
0;0;0;0;0;0;0;4512;47;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_PI_REAR_M3;
0;0;0;0;0;0;0;4512;263;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_REAR_M3;
0;0;0;0;0;0;0;4512;43;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_REAR_M3;
0;0;0;0;0;0;0;4512;323;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_X_REAR_M3;
0;0;0;0;0;0;0;4512;276830299;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_FRONT_TL;
0;0;0;0;0;0;0;4512;268435679;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_REAR_TL;
0;0;0;0;0;0;0;4512;310478939;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_RILE_TL;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_UPDO_TL;
0;0;0;0;0;0;0;4512;268474587;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_FRONT_TL;
0;0;0;0;0;0;0;4512;268441818;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_REAR_TL;
0;0;0;0;0;0;0;4512;8427723;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_RILE_TL;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_UPDO_TL;
0;0;0;0;0;0;0;4512;268699763;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_FRONT_TL;
0;0;0;0;0;0;0;4512;268443762;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_REAR_TL;
0;0;0;0;0;0;0;4512;8693859;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_RILE_TL;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_UPDO_TL;
0;0;0;0;0;0;0;4512;268446034;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_FRONT_TL;
0;0;0;0;0;0;0;4512;268446048;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_REAR_TL;
0;0;0;0;0;0;0;4512;8431991;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_RILE_TL;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_UPDO_TL;
0;0;0;0;0;0;0;4512;276867099;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_FRONT_TL;
0;0;0;0;0;0;0;4512;268482576;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_REAR_TL;
0;0;0;0;0;0;0;4512;8423803;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_RILE_TL;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_UPDO_TL;
0;0;0;0;0;0;0;4512;268435595;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_ALL_TS;
0;0;0;0;0;0;0;4512;139;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_ALL_TS;
0;0;0;0;0;0;0;4512;35;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_ALL_TS;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_PI_ALL_TS;
0;0;0;0;0;0;0;4512;135;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_ALL_TS;
0;0;0;0;0;0;0;4512;11;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_ALL_TS;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_X_ALL_TS;
0;0;0;0;0;0;0;4512;11;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_ALL_TP;
0;0;0;0;0;0;0;4512;139;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_ALL_TP;
0;0;0;0;0;0;0;4512;35;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_ALL_TP;
0;0;0;0;0;0;0;4512;163;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_ALL_TP;
0;0;0;0;0;0;0;4512;43;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_ALL_TP;
0;0;0;0;0;0;0;4512;15734784;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_FRONT_M2;
0;0;0;0;0;0;0;4512;8394974;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_REAR_M2;
0;0;0;0;0;0;0;4512;15734784;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_RILE_M2;
0;0;0;0;0;0;0;4512;104670;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_UPDO_M2;
0;0;0;0;0;0;0;4512;15767552;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_FRONT_M2;
0;0;0;0;0;0;0;4512;8427722;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_REAR_M2;
0;0;0;0;0;0;0;4512;15734976;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_RILE_M2;
0;0;0;0;0;0;0;4512;104650;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_UPDO_M2;
0;0;0;0;0;0;0;4512;13903872;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_FRONT_M2;
0;0;0;0;0;0;0;4512;8661362;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_REAR_M2;
0;0;0;0;0;0;0;4512;13641728;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_RILE_M2;
0;0;0;0;0;0;0;4512;305522;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_UPDO_M2;
0;0;0;0;0;0;0;4512;13641728;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_FRONT_M2;
0;0;0;0;0;0;0;4512;8399206;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_REAR_M2;
0;0;0;0;0;0;0;4512;13641984;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_RILE_M2;
0;0;0;0;0;0;0;4512;10614;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_UPDO_M2;
0;0;0;0;0;0;0;4512;15775744;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_FRONT_M2;
0;0;0;0;0;0;0;4512;47480;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_REAR_M2;
0;0;0;0;0;0;0;4512;15743296;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_RILE_M2;
0;0;0;0;0;0;0;4512;14714;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_UPDO_M2;
0;0;0;0;0;0;0;4512;22051840;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_X_FRONT_M2;
0;0;0;0;0;0;0;4512;527680;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_X_REAR_M2;
0;0;0;0;0;0;0;4512;22030592;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_X_RILE_M2;
0;0;0;0;0;0;0;4512;109947;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_X_UPDO_M2;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_FRONT_M7;
0;0;0;0;0;0;0;4512;268470495;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_REAR_M7;
0;0;0;0;0;0;0;4512;42047700;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_RILE_M7;
0;0;0;0;0;0;0;4512;104671;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_UPDO_M7;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_FRONT_M7;
0;0;0;0;0;0;0;4512;268474843;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_REAR_M7;
0;0;0;0;0;0;0;4512;39120;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_RILE_M7;
0;0;0;0;0;0;0;4512;104667;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_B_UPDO_M7;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_FRONT_M7;
0;0;0;0;0;0;0;4512;268699763;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_REAR_M7;
0;0;0;0;0;0;0;4512;8694096;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_RILE_M7;
0;0;0;0;0;0;0;4512;305523;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_P_UPDO_M7;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_FRONT_M7;
0;0;0;0;0;0;0;4512;268478747;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_REAR_M7;
0;0;0;0;0;0;0;4512;8563056;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_RILE_M7;
0;0;0;0;0;0;0;4512;43359;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_S_UPDO_M7;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_FRONT_M7;
0;0;0;0;0;0;0;4512;268450171;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_REAR_M7;
0;0;0;0;0;0;0;4512;12630392;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_RILE_M7;
0;0;0;0;0;0;0;4512;47483;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_T_UPDO_M7;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_X_FRONT_M7;
0;0;0;0;0;0;0;4512;43331;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_X_REAR_M7;
0;0;0;0;0;0;0;4512;1059136;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_X_RILE_M7;
0;0;0;0;0;0;0;4512;47427;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_X_UPDO_M7;
0;0;0;0;0;0;0;4512;541696;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_FRONT_M1;
0;0;0;0;0;0;0;4512;541696;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_REAR_M1;
0;0;0;0;0;0;0;4512;17318912;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_RILE_M1;
0;0;0;0;0;0;0;4512;541696;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_UPDO_M1;
0;0;0;0;0;0;0;4512;17318912;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_FRONT_M2;
0;0;0;0;0;0;0;4512;541696;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_REAR_M2;
0;0;0;0;0;0;0;4512;17318912;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_RILE_M2;
0;0;0;0;0;0;0;4512;541696;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_UPDO_M2;
0;0;0;0;0;0;0;4512;541696;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_FRONT_M7;
0;0;0;0;0;0;0;4512;541696;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_REAR_M7;
0;0;0;0;0;0;0;4512;17408;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_RILE_M7;
0;0;0;0;0;0;0;4512;541696;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_UPDO_M7;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_FRONT_M6;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_REAR_M6;
0;0;0;0;0;0;0;4512;0;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_RILE_M6;
0;0;0;0;0;0;0;4512;1024;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_UPDO_M6;
0;0;0;0;0;0;0;4512;1024;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_REAR_M3;
0;0;0;0;0;0;0;4512;7444480;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_OTAS_FRONT_M2;
0;0;0;0;0;0;0;4512;9476574;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_OTAS_REAR_M2;
0;0;0;0;0;0;0;4512;15734868;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_OTAS_RILE_M2;
0;0;0;0;0;0;0;4512;8493534;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_OTAS_UPDO_M2;
0;0;0;0;0;0;0;4512;268435456;0;0;0;0;0;0;0;0;0;SS_COCKPIT_SPECIAL;
0;0;0;0;0;0;0;4512;1074283520;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TERSP_FRONT_M1;
0;0;0;0;0;0;0;4512;268436480;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_TER_SPECIAL_TS;
0;0;0;0;0;0;0;4512;1039;0;0;0;0;0;0;-100000;0;0;SS_COCKPIT_A_REAR_HYBRID;
