// Created with X3 Editor 2 (2.0.16.0)
// Plugin T File Editor (1.1.13.0)
47;113;
28;0;0;0;0;81;15003;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_SUPPLY_1;
28;0;0;0;0;82;15013;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_EXPLORE_1;
28;0;0;0;0;83;15023;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_PATROL_1;
28;0;0;0;0;84;15033;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_CARRIER_1;
28;0;0;0;0;85;9999;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_X3TC_1;
28;0;0;0;0;86;15053;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_X3TC_2;
28;0;0;0;0;87;15063;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_X3TC_3;
28;0;0;0;0;88;15073;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_X3TC_4;
28;0;0;0;0;89;15083;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_X3TC_5;
28;0;0;0;0;90;15093;0;105;1;5;0;105;0;1043;0;SS_WARE_SW_X3TC_6;
27;166;0;0;0;91;16153;4;32;20;5;1;36;0;1052;0;SS_WARE_TR_TECH7;
27;166;0;0;0;92;15223;10;8;20;5;3;9;0;1052;0;SS_WARE_TR_TECH8;
28;0;0;0;0;93;16163;1;48;20;5;1;22;33;1025;0;SS_WARE_AMMUNITION_BETA;
28;0;0;0;0;94;16173;25;240;20;5;3;210;33;1025;0;SS_WARE_AMMUNITION_GAMMA;
27;170;0;0;0;95;15113;7;480;26;7;1;480;0;1009;0;SS_WARE_ARMS_1;
27;170;0;0;0;96;15123;8;960;26;7;1;960;0;1009;0;SS_WARE_ARMS_2;
27;170;0;0;0;97;15133;7;1920;26;7;1;1920;0;1021;0;SS_WARE_TR_ARMS;
28;501;0;0;0;98;15163;6;360;27;20;3;340;33;1047;0;SS_WARE_MINE_2;
28;501;0;0;0;99;15173;6;720;27;20;3;680;33;1047;0;SS_WARE_MINE_3;
28;501;0;0;0;100;15153;5;720;27;20;3;680;33;1047;0;SS_WARE_TR_MINE;
28;0;0;0;0;101;15143;2;1000;27;20;1;1000;-100000;1043;0;SS_WARE_RECONDRONE;
28;0;0;0;0;102;15043;0;105;1;5;0;105;0;1043;0;SS_WARE_FIREWALL;
28;0;0;0;0;103;16203;0;105;1;5;0;105;0;1043;0;SS_WARE_SENTRY;
28;0;0;0;0;104;16183;0;105;1;5;0;105;0;1043;0;SS_WARE_BIOSCANNER;
28;0;0;0;0;105;16193;0;105;1;5;0;105;0;1043;0;SS_WARE_HULLPOLARIZE;
28;0;0;0;0;106;16113;8;500;1;5;2;500;0;1043;0;SS_WARE_SOLDIER_1;
28;0;0;0;0;107;16133;8;550;1;5;2;550;0;1043;0;SS_WARE_SOLDIER_2;
28;0;0;0;0;108;15103;0;105;1;5;0;105;0;1043;0;SS_WARE_CARGOSHIELD;
28;0;0;0;0;109;10881;3;288;15;5;2;288;333;1117;0;SS_WARE_USC_DRONE;
28;0;0;0;0;110;10171;4;960;21;10;2;960;333;1117;0;SS_WARE_A_MK2DRONE;
28;496;0;0;0;35;16363;1;3600;5;20;0;3600;33;1022;0;SS_WARE_UNFOCUS_JUMP;
28;415;0;0;0;35;16941;1;3600;5;20;0;3600;33;1019;0;SS_WARE_BLUEPRINTSCANNER;
